Date,SPY,QQQ,IWM,VGK,EWJ,EEM,FXI,EWZ,EPI,EFA,IEF,TLT,LQD,JNK,EMB,PCY,GC=F,CL=F,NG=F,SI=F,DBA,EURUSD=X,JPYUSD=X,GBPUSD=X,AUDUSD=X,CNYUSD=X,VNQ,GLD,VXF,IYR
2012-07-13,107.04351806640625,56.33747863769531,66.41873931884766,26.559904098510742,28.56100082397461,28.649587631225586,23.46371841430664,27.70909309387207,14.520265579223633,33.13477325439453,81.79508209228516,89.30834197998047,74.54344940185547,53.394222259521484,62.059871673583984,14.333230972290039,1591.5999755859375,87.0999984741211,2.874000072479248,27.3439998626709,25.297828674316406,1.2192742824554443,0.012608750723302364,1.5427337884902954,1.0136950016021729,0.1568307727575302,38.988548278808594,154.13999938964844,46.860843658447266,41.97853088378906
2012-07-20,107.61123657226562,57.1019172668457,65.7193603515625,26.421483993530273,27.937395095825195,28.724018096923828,23.953449249267578,27.930513381958008,14.225140571594238,33.0004997253418,82.05000305175781,89.92369842529297,75.34879302978516,53.55650329589844,62.50489807128906,14.449915885925293,1582.5,91.44000244140625,3.0810000896453857,27.27899932861328,26.062868118286133,1.2276867628097534,0.012700025923550129,1.5718327760696411,1.0424375534057617,0.1569095104932785,38.591243743896484,153.6699981689453,46.61967468261719,41.66952896118164
2012-07-27,109.35389709472656,57.661903381347656,66.04405975341797,27.28981590270996,28.21802520751953,29.4237003326416,24.572811126708984,28.924171447753906,14.005899429321289,33.81962966918945,81.54011535644531,88.83130645751953,75.13029479980469,53.840476989746094,62.49959182739258,14.493673324584961,1617.9000244140625,90.12999725341797,3.009999990463257,27.47800064086914,25.787797927856445,1.2280486822128296,0.012767478823661804,1.5686274766921997,1.0395010709762573,0.15663915872573853,38.87169647216797,157.5399932861328,47.06873321533203,42.04935073852539
2012-08-03,109.8821792602539,58.310791015625,65.45289611816406,27.742855072021484,28.12448501586914,29.721431732177734,25.062541961669922,28.880970001220703,14.27573299407959,34.23591613769531,81.41334533691406,88.28421783447266,75.49478912353516,54.16634750366211,63.283878326416016,14.673572540283203,1606.0,91.4000015258789,2.877000093460083,27.790000915527344,25.82218360900879,1.218026876449585,0.01278445404022932,1.5515903234481812,1.0458828210830688,0.15704503655433655,39.222259521484375,155.5500030517578,46.7859992980957,42.35190200805664
2012-08-10,111.05714416503906,59.4307861328125,66.54362487792969,28.164453506469727,28.779258728027344,30.316905975341797,25.372217178344727,29.966434478759766,14.461237907409668,34.826778411865234,81.09791564941406,87.0925064086914,75.15035247802734,54.05755615234375,62.927589416503906,14.620077133178711,1619.699951171875,92.87000274658203,2.7699999809265137,28.05500030517578,25.736221313476562,1.2294074296951294,0.012721028178930283,1.563110589981079,1.0573954582214355,0.15717586874961853,38.38674545288086,157.17999267578125,47.7256965637207,41.50859451293945
2012-08-17,112.11376190185547,60.72856140136719,68.03401947021484,28.466480255126953,29.122238159179688,30.123380661010742,24.846481323242188,29.901626586914062,14.37691879272461,35.1154899597168,80.14419555664062,84.2518539428711,74.18594360351562,54.05755615234375,62.61381149291992,14.54139518737793,1616.300048828125,96.01000213623047,2.7190001010894775,27.9950008392334,25.58149528503418,1.2357884645462036,0.012618296779692173,1.573564052581787,1.052398920059204,0.1570771038532257,38.75484085083008,156.72000122070312,48.60719680786133,41.875526428222656
2012-08-24,111.5854721069336,60.701873779296875,67.22638702392578,28.32805824279785,28.997520446777344,29.810760498046875,24.49359130859375,29.296794891357422,14.469674110412598,34.981197357177734,80.98526763916016,86.47589111328125,75.08146667480469,54.383949279785156,63.374290466308594,14.69272232055664,1669.800048828125,96.1500015258789,2.7019999027252197,30.606000900268555,25.71043586730957,1.2561235427856445,0.012722646817564964,1.5857913494110107,1.0432424545288086,0.15736135840415955,38.71393585205078,161.97000122070312,48.18307876586914,41.8562126159668
2012-08-31,111.3094711303711,60.58634948730469,67.54277801513672,28.30288314819336,28.249204635620117,29.237619400024414,23.816614151000977,28.470537185668945,13.972171783447266,34.645477294921875,81.8488998413086,88.49217224121094,75.67015838623047,54.58794403076172,63.58173751831055,14.73666000366211,1684.5999755859375,96.47000122070312,2.7990000247955322,31.3700008392334,26.148828506469727,1.2510946989059448,0.012733987532556057,1.5790305137634277,1.0280978679656982,0.15747535228729248,38.988548278808594,164.22000122070312,48.316131591796875,42.24889373779297
2012-09-07,113.8091049194336,61.71519470214844,70.15723419189453,29.504714965820312,28.280372619628906,30.249910354614258,24.241527557373047,29.853029251098633,14.427513122558594,35.76005554199219,81.18038940429688,86.11885070800781,75.34658813476562,54.94757080078125,64.20991516113281,14.927026748657227,1737.5,96.41999816894531,2.681999921798706,33.632999420166016,25.99410057067871,1.2632642984390259,0.012675877660512924,1.5933715105056763,1.028594970703125,0.15764912962913513,39.57865524291992,168.44000244140625,49.995967864990234,42.84757995605469
2012-09-14,116.10372161865234,62.381874084472656,71.93904876708984,30.54295539855957,29.496408462524414,31.537614822387695,25.343414306640625,30.814292907714844,15.32975959777832,37.0290412902832,80.1426010131836,82.14034271240234,75.2021713256836,55.75446319580078,64.43938446044922,14.969477653503418,1769.800048828125,99.0,2.943000078201294,34.60300064086914,26.441089630126953,1.299376368522644,0.012878631241619587,1.615508794784546,1.0535187721252441,0.1579778790473938,40.17463302612305,171.8000030517578,51.260009765625,43.64583969116211
